Temperaturdaten der Geräte
Datum: 2023_09_21

Version: 0


abs. Zeit     rel. Zeit [s]       Temp. Platte [°C]     Regler Temp. [°C]     Temp. Pyro. (SW, Adv 6/23) [°C]    Temp. PT100 (sample) [°C]          Temp. Pyro. (SW, Ratio) [°C]       
16:27:13       1905.6              300.0                 277.5                 257.0                              270.1                              281.2                              
16:27:16       1908.1              300.0                 277.5                 257.0                              270.2                              281.6                              
16:27:18       1910.6              300.0                 277.5                 257.0                              270.2                              281.0                              
16:27:21       1913.0              300.0                 277.5                 257.0                              270.2                              281.0                              
16:27:23       1915.5              300.0                 277.6                 257.0                              270.3                              282.3                              
16:27:26       1917.9              300.0                 277.6                 257.1                              270.4                              282.1                              
16:27:28       1920.4              300.0                 277.7                 257.1                              270.4                              282.1                              
16:27:31       1922.9              295.0                 277.7                 257.2                              270.4                              282.4                              
16:27:33       1925.4              295.0                 277.7                 257.3                              270.5                              282.5                              
16:27:36       1927.9              295.0                 277.7                 257.4                              270.5                              282.2                              
16:27:38       1930.3              300.0                 277.7                 257.4                              270.5                              281.8                              
16:27:41       1932.9              300.0                 277.7                 257.4                              270.5                              283.0                              
16:27:43       1935.4              300.0                 277.7                 257.4                              270.6                              281.7                              
16:27:46       1937.9              300.0                 277.7                 257.5                              270.7                              281.5                              
16:27:48       1940.4              300.0                 277.8                 257.4                              270.7                              282.4                              
16:27:51       1942.9              295.0                 277.8                 257.4                              270.8                              281.2                              
16:27:53       1945.4              295.0                 277.8                 257.6                              270.8                              283.3                              
16:27:56       1947.9              295.0                 277.8                 257.6                              270.8                              283.5                              
16:27:58       1950.3              300.0                 277.8                 257.7                              270.8                              283.8                              
16:28:01       1952.8              300.0                 277.9                 257.6                              270.9                              281.8                              
16:28:03       1955.3              300.0                 277.9                 257.7                              270.9                              282.4                              
16:28:06       1957.8              300.0                 278.0                 257.6                              270.9                              282.0                              
16:28:08       1960.3              300.0                 278.0                 257.7                              271.0                              281.3                              
16:28:10       1962.8              295.0                 278.0                 257.6                              271.0                              283.2                              
16:28:13       1965.2              295.0                 278.0                 257.8                              271.0                              282.8                              
16:28:15       1967.7              295.0                 278.0                 257.8                              271.0                              282.4                              
16:28:18       1970.2              300.0                 278.0                 257.9                              271.1                              282.0                              
16:28:20       1972.7              300.0                 278.0                 257.8                              271.1                              282.5                              
16:28:23       1975.2              300.0                 278.1                 257.9                              271.1                              284.4                              
16:28:25       1977.6              300.0                 278.1                 257.9                              271.2                              281.5                              
16:28:28       1980.2              300.0                 278.1                 257.9                              271.2                              282.8                              
16:28:30       1982.6              295.0                 278.2                 257.9                              271.2                              281.8                              
16:28:33       1985.2              295.0                 278.2                 258.0                              271.2                              283.2                              
16:28:35       1987.6              295.0                 278.2                 258.1                              271.3                              282.5                              
16:28:38       1990.1              300.0                 278.2                 258.2                              271.3                              283.2                              
16:28:40       1992.6              300.0                 278.2                 258.2                              271.4                              283.5                              
16:28:43       1995.1              300.0                 278.2                 258.2                              271.4                              283.4                              
16:28:45       1997.6              300.0                 278.3                 258.2                              271.4                              282.4                              
16:28:48       2000.1              300.0                 278.3                 258.2                              271.4                              283.3                              
16:28:50       2002.6              300.0                 278.3                 258.2                              271.4                              281.7                              
16:28:53       2005.1              300.0                 278.4                 258.2                              271.5                              283.3                              
16:28:55       2007.5              300.0                 278.4                 258.4                              271.5                              284.0                              
16:28:58       2010.0              300.0                 278.5                 258.3                              271.5                              284.2                              
16:29:00       2012.5              300.0                 278.5                 258.3                              271.5                              282.9                              
16:29:03       2014.9              300.0                 278.5                 258.3                              271.6                              285.1                              
16:29:05       2017.4              300.0                 278.5                 258.4                              271.6                              282.1                              
16:29:08       2019.9              300.0                 278.5                 258.4                              271.6                              283.6                              
16:29:10       2022.4              300.0                 278.5                 258.4                              271.6                              283.7                              
16:29:13       2024.9              300.0                 278.6                 258.4                              271.7                              283.4                              
16:29:15       2027.4              295.0                 278.6                 258.6                              271.7                              283.8                              
16:29:18       2029.9              300.0                 278.6                 258.6                              271.8                              283.0                              
16:29:20       2032.3              300.0                 278.6                 258.5                              271.8                              283.8                              
16:29:23       2034.8              300.0                 278.7                 258.5                              271.8                              283.7                              
16:29:25       2037.3              300.0                 278.7                 258.5                              271.9                              282.9                              
16:29:28       2039.8              300.0                 278.7                 258.6                              271.9                              283.7                              
16:29:30       2042.3              300.0                 278.7                 258.6                              271.9                              284.8                              
16:29:32       2044.8              295.0                 278.8                 258.6                              271.9                              283.5                              
16:29:35       2047.3              295.0                 278.8                 258.7                              272.0                              283.2                              
16:29:37       2049.7              295.0                 278.8                 258.7                              272.0                              284.8                              
16:29:40       2052.2              300.0                 278.8                 258.7                              271.9                              282.8                              
16:29:42       2054.7              300.0                 278.8                 258.7                              271.9                              285.1                              
16:29:45       2057.2              300.0                 278.8                 258.7                              272.0                              284.7                              
16:29:47       2059.6              295.0                 278.9                 258.7                              272.0                              283.3                              
16:29:50       2062.2              295.0                 278.9                 258.7                              272.0                              283.2                              
16:29:52       2064.6              295.0                 278.9                 258.7                              272.1                              283.2                              
16:29:55       2067.1              295.0                 278.9                 258.8                              272.0                              284.2                              
16:29:57       2069.6              295.0                 278.9                 258.9                              272.1                              284.7                              
16:30:00       2072.2              295.0                 278.9                 258.8                              272.1                              284.1                              
16:30:02       2074.7              295.0                 278.9                 258.8                              272.1                              284.1                              
16:30:05       2077.2              300.0                 278.9                 258.8                              272.2                              283.2                              
16:30:07       2079.7              300.0                 278.9                 258.8                              272.2                              282.0                              
16:30:10       2082.2              295.0                 278.9                 258.8                              272.2                              283.7                              
16:30:12       2084.7              295.0                 279.0                 258.8                              272.2                              283.6                              
16:30:15       2087.2              295.0                 279.0                 259.0                              272.2                              282.5                              
16:30:17       2089.7              295.0                 279.0                 259.1                              272.2                              285.2                              
16:30:20       2092.2              295.0                 279.0                 259.0                              272.2                              284.2                              
16:30:22       2094.7              300.0                 279.0                 259.0                              272.3                              282.2                              
16:30:25       2097.2              300.0                 279.0                 259.0                              272.3                              283.8                              
16:30:27       2099.7              300.0                 279.0                 259.0                              272.3                              283.2                              
16:30:30       2102.2              300.0                 279.1                 259.0                              272.3                              284.1                              
16:30:32       2104.6              300.0                 279.1                 259.0                              272.4                              282.6                              
16:30:35       2107.0              300.0                 279.1                 259.1                              272.3                              283.5                              
16:30:37       2109.4              300.0                 279.1                 259.2                              272.4                              283.9                              
16:30:39       2111.8              300.0                 279.1                 259.2                              272.4                              283.8                              
16:30:42       2114.2              300.0                 279.2                 259.2                              272.4                              284.8                              
16:30:44       2116.6              300.0                 279.2                 259.2                              272.4                              284.9                              
16:30:47       2119.0              300.0                 279.2                 259.1                              272.4                              285.4                              
16:30:49       2121.4              300.0                 279.3                 259.1                              272.4                              283.6                              
16:30:51       2123.8              300.0                 279.3                 259.1                              272.5                              284.8                              
16:30:54       2126.2              300.0                 279.3                 259.2                              272.6                              283.6                              
16:30:56       2128.6              295.0                 279.3                 259.3                              272.4                              284.9                              
16:30:59       2131.0              300.0                 279.3                 259.3                              272.5                              284.3                              
16:31:01       2133.4              300.0                 279.3                 259.3                              272.6                              284.5                              
16:31:03       2135.8              300.0                 279.4                 259.3                              272.6                              284.7                              
16:31:06       2138.2              300.0                 279.4                 259.3                              272.6                              284.5                              
16:31:08       2140.6              300.0                 279.4                 259.3                              272.6                              285.6                              
16:31:11       2143.0              300.0                 279.4                 259.3                              272.6                              284.0                              
16:31:13       2145.4              295.0                 279.4                 259.2                              272.6                              282.8                              
16:31:16       2147.8              295.0                 279.4                 259.3                              272.7                              284.3                              
16:31:18       2150.3              295.0                 279.4                 259.4                              272.7                              283.5                              
16:31:20       2152.6              295.0                 279.4                 259.4                              272.7                              283.9                              
16:31:23       2155.0              300.0                 279.4                 259.4                              272.7                              284.3                              
16:31:25       2157.5              300.0                 279.5                 259.4                              272.8                              284.4                              
16:31:28       2159.9              300.0                 279.5                 259.3                              272.7                              284.3                              
16:31:30       2162.3              300.0                 279.5                 259.3                              272.8                              283.4                              
16:31:32       2164.7              300.0                 279.5                 259.3                              272.7                              283.8                              
16:31:35       2167.1              295.0                 279.5                 259.4                              272.8                              285.1                              
16:31:37       2169.5              295.0                 279.5                 259.5                              272.7                              284.1                              
16:31:40       2171.9              295.0                 279.5                 259.5                              272.8                              285.2                              
16:31:42       2174.3              300.0                 279.5                 259.5                              272.8                              283.7                              
16:31:44       2176.7              300.0                 279.6                 259.5                              272.8                              285.6                              
16:31:47       2179.1              300.0                 279.6                 259.5                              272.8                              284.7                              
16:31:49       2181.5              300.0                 279.6                 259.5                              272.8                              284.9                              
16:31:52       2183.9              300.0                 279.6                 259.5                              272.8                              283.7                              
16:31:54       2186.3              295.0                 279.6                 259.5                              272.9                              284.8                              
16:31:56       2188.7              295.0                 279.7                 259.6                              272.9                              284.2                              
16:31:59       2191.1              295.0                 279.7                 259.7                              272.9                              285.1                              
16:32:01       2193.5              300.0                 279.7                 259.7                              272.9                              283.9                              
16:32:04       2195.9              300.0                 279.7                 259.6                              273.0                              284.5                              
16:32:06       2198.3              300.0                 279.7                 259.6                              273.0                              286.2                              
16:32:08       2200.7              300.0                 279.7                 259.6                              273.0                              284.2                              
16:32:11       2203.1              300.0                 279.7                 259.5                              273.0                              283.2                              
16:32:13       2205.5              300.0                 279.8                 259.6                              273.0                              284.2                              
16:32:16       2207.9              295.0                 279.8                 259.7                              273.0                              284.5                              
16:32:18       2210.3              295.0                 279.8                 259.8                              273.0                              285.0                              
16:32:20       2212.7              300.0                 279.8                 259.8                              273.0                              284.9                              
16:32:23       2215.1              300.0                 279.8                 259.7                              273.0                              284.2                              
16:32:25       2217.5              300.0                 279.8                 259.7                              273.0                              285.0                              
16:32:28       2219.9              300.0                 279.8                 259.7                              273.1                              283.4                              
16:32:30       2222.3              300.0                 279.8                 259.8                              273.1                              285.6                              
16:32:32       2224.7              300.0                 279.9                 259.8                              273.1                              285.5                              
16:32:35       2227.2              300.0                 279.9                 259.8                              273.1                              285.8                              
16:32:37       2229.6              295.0                 279.9                 259.9                              273.2                              286.1                              
16:32:40       2232.0              295.0                 279.9                 259.9                              273.2                              286.0                              
16:32:42       2234.4              300.0                 279.9                 259.9                              273.2                              283.4                              
16:32:44       2236.7              300.0                 279.9                 259.9                              273.2                              284.6                              
16:32:47       2239.1              300.0                 279.9                 259.8                              273.2                              284.7                              
16:32:49       2241.5              300.0                 280.0                 259.9                              273.2                              283.4                              
16:32:52       2243.9              300.0                 280.0                 259.9                              273.3                              285.4                              
16:32:54       2246.3              295.0                 280.0                 259.9                              273.3                              285.2                              
16:32:56       2248.7              295.0                 280.0                 260.0                              273.4                              285.2                              
16:32:59       2251.1              295.0                 280.0                 260.0                              273.3                              285.7                              
16:33:01       2253.5              295.0                 280.0                 260.0                              273.3                              285.5                              
16:33:04       2255.9              295.0                 280.0                 260.0                              273.4                              284.3                              
16:33:06       2258.3              300.0                 280.0                 260.0                              273.4                              286.2                              
16:33:08       2260.6              300.0                 280.0                 260.0                              273.3                              285.0                              
16:33:11       2263.1              300.0                 280.0                 260.0                              273.4                              283.3                              
16:33:13       2265.4              295.0                 280.0                 260.0                              273.4                              285.3                              
16:33:16       2267.9              295.0                 280.1                 260.1                              273.4                              285.4                              
16:33:18       2270.5              295.0                 280.1                 294.8                              273.5                              284.9                              
16:33:21       2273.0              295.0                 280.1                 274.1                              273.4                              286.0                              
16:33:23       2275.6              300.0                 280.2                 283.2                              273.4                              286.1                              
16:33:26       2278.2              300.0                 280.2                 288.6                              273.5                              285.3                              
16:33:28       2280.8              300.0                 280.2                 285.8                              273.4                              284.4                              
16:33:31       2283.4              300.0                 280.2                 284.4                              273.5                              284.7                              
16:33:34       2285.9              300.0                 280.2                 285.1                              273.6                              283.4                              
16:33:36       2288.5              300.0                 280.2                 284.8                              273.5                              284.8                              
16:33:39       2291.1              295.0                 280.2                 284.9                              273.5                              285.0                              
16:33:41       2293.6              300.0                 280.2                 285.1                              273.5                              284.3                              
16:33:44       2296.2              300.0                 280.2                 285.0                              273.6                              286.4                              
16:33:46       2298.8              300.0                 280.2                 284.9                              273.6                              285.9                              
16:33:49       2301.4              300.0                 280.2                 284.9                              273.5                              286.4                              
16:33:52       2304.0              300.0                 280.2                 284.9                              273.6                              284.8                              
16:33:54       2306.5              295.0                 280.3                 284.9                              273.6                              285.5                              
16:33:57       2309.1              295.0                 280.3                 284.9                              273.6                              284.4                              
16:33:59       2311.6              295.0                 280.3                 285.1                              273.6                              284.8                              
16:34:02       2314.2              295.0                 280.3                 285.0                              273.6                              285.6                              
16:34:04       2316.8              295.0                 280.3                 285.0                              273.6                              286.0                              
16:34:07       2319.3              300.0                 280.3                 285.1                              273.6                              285.8                              
16:34:10       2321.9              300.0                 280.3                 285.0                              273.6                              286.7                              
16:34:12       2324.5              295.0                 280.3                 285.1                              273.7                              285.0                              
16:34:15       2327.0              295.0                 280.3                 285.1                              273.7                              285.2                              
16:34:17       2329.6              295.0                 280.4                 285.2                              273.7                              285.6                              
16:34:20       2332.2              295.0                 280.4                 285.2                              273.7                              285.8                              
16:34:22       2334.8              295.0                 280.4                 260.4                              273.7                              286.6                              
16:34:25       2337.2              300.0                 280.4                 260.4                              273.8                              285.5                              
16:34:27       2339.6              300.0                 280.4                 260.4                              273.8                              285.3                              
16:34:30       2342.0              300.0                 280.4                 260.3                              273.8                              285.1                              
16:34:32       2344.4              300.0                 280.4                 260.4                              273.7                              285.3                              
16:34:34       2346.7              300.0                 280.5                 260.4                              273.8                              286.0                              
16:34:37       2349.1              295.0                 280.5                 260.4                              273.8                              285.0                              
16:34:39       2351.5              295.0                 280.5                 260.5                              273.8                              285.4                              
16:34:42       2353.9              295.0                 280.5                 260.5                              273.8                              286.2                              
16:34:44       2356.3              300.0                 280.5                 260.5                              273.8                              286.6                              
16:34:46       2358.7              300.0                 280.5                 260.5                              273.9                              286.7                              
16:34:49       2361.1              300.0                 280.5                 260.5                              273.9                              287.6                              
16:34:51       2363.5              305.0                 280.5                 260.5                              273.8                              286.2                              
16:34:54       2365.9              300.0                 280.5                 260.5                              273.9                              286.8                              
16:34:56       2368.2              300.0                 280.5                 260.4                              273.8                              286.7                              
16:34:58       2370.6              300.0                 280.6                 260.6                              273.9                              285.9                              
16:35:01       2373.0              300.0                 280.6                 260.6                              273.9                              286.0                              
16:35:03       2375.4              300.0                 280.7                 260.6                              273.9                              287.1                              
16:35:06       2377.8              300.0                 280.7                 260.6                              273.9                              287.0                              
16:35:08       2380.2              305.0                 280.7                 260.5                              273.9                              286.0                              
16:35:10       2382.6              305.0                 280.7                 260.5                              273.9                              286.5                              
16:35:13       2385.0              300.0                 280.7                 260.6                              273.9                              286.1                              
16:35:15       2387.5              300.0                 280.7                 260.5                              273.9                              286.7                              
16:35:18       2389.9              300.0                 280.7                 260.5                              274.0                              285.6                              
16:35:20       2392.2              300.0                 280.7                 260.6                              273.9                              285.4                              
16:35:22       2394.6              300.0                 280.7                 260.7                              274.0                              285.9                              
16:35:25       2397.1              300.0                 280.8                 260.7                              274.0                              285.1                              
16:35:27       2399.5              300.0                 280.8                 260.7                              274.0                              287.7                              
16:35:30       2401.9              300.0                 280.8                 260.7                              274.0                              284.6                              
16:35:32       2404.4              300.0                 280.8                 260.6                              274.0                              286.5                              
16:35:34       2406.8              300.0                 280.8                 260.6                              274.1                              285.5                              
16:35:37       2409.2              300.0                 280.8                 260.6                              274.1                              285.2                              
16:35:39       2411.6              300.0                 280.9                 260.7                              274.1                              285.3                              
16:35:42       2414.1              300.0                 280.9                 260.8                              274.1                              284.6                              
16:35:44       2416.5              300.0                 280.9                 260.8                              274.1                              284.1                              
16:35:47       2418.9              300.0                 280.9                 260.7                              274.1                              286.1                              
16:35:49       2421.3              300.0                 281.0                 260.8                              274.2                              285.9                              
16:35:51       2423.7              300.0                 281.0                 260.7                              274.1                              285.3                              
16:35:54       2426.1              300.0                 281.0                 260.7                              274.1                              286.4                              
16:35:56       2428.5              300.0                 281.0                 260.7                              274.2                              285.5                              
16:35:59       2431.0              300.0                 281.0                 260.8                              274.2                              285.3                              
16:36:01       2433.4              300.0                 281.0                 260.9                              274.2                              286.1                              
16:36:04       2435.9              300.0                 281.0                 260.9                              274.2                              287.9                              
16:36:06       2438.3              300.0                 281.0                 260.9                              274.3                              285.6                              
16:36:08       2440.7              300.0                 281.0                 260.8                              274.3                              285.0                              
16:36:11       2443.1              300.0                 281.0                 260.9                              274.3                              287.0                              
16:36:13       2445.5              300.0                 281.0                 260.8                              274.3                              285.2                              
16:36:16       2447.9              300.0                 281.0                 260.8                              274.3                              286.4                              
16:36:18       2450.3              295.0                 281.1                 260.9                              274.3                              286.2                              
16:36:21       2452.9              295.0                 281.1                 295.8                              274.3                              287.1                              
16:36:23       2455.5              295.0                 281.1                 274.9                              274.3                              287.3                              
16:36:26       2458.1              300.0                 281.1                 267.4                              274.4                              284.8                              
16:36:28       2460.7              300.0                 281.1                 271.0                              274.4                              285.7                              
16:36:31       2463.3              300.0                 281.1                 272.9                              274.4                              284.8                              
16:36:33       2465.8              300.0                 281.1                 273.9                              274.5                              287.3                              
16:36:36       2468.6              300.0                 281.1                 274.5                              274.5                              285.7                              
16:36:39       2471.1              295.0                 281.1                 274.7                              274.5                              284.6                              
16:36:42       2473.8              295.0                 281.1                 274.6                              274.5                              285.9                              
16:36:44       2476.5              295.0                 281.1                 274.7                              274.4                              287.9                              
16:36:47       2479.1              300.0                 281.2                 274.6                              274.5                              286.4                              
16:36:49       2481.8              300.0                 281.2                 274.6                              274.5                              285.7                              
16:36:52       2484.4              300.0                 281.2                 274.6                              274.5                              284.8                              
16:36:55       2487.1              300.0                 281.2                 274.5                              274.5                              286.7                              
16:36:57       2489.7              300.0                 281.2                 274.6                              274.5                              286.3                              
16:37:00       2492.3              300.0                 281.2                 274.6                              274.5                              287.0                              
16:37:03       2494.9              300.0                 281.2                 274.7                              274.6                              286.7                              
16:37:05       2497.6              300.0                 281.4                 274.7                              274.6                              285.8                              
16:37:08       2500.3              300.0                 281.3                 274.6                              274.6                              285.7                              
16:37:11       2502.9              300.0                 281.4                 274.7                              274.6                              286.7                              
16:37:13       2505.5              300.0                 281.4                 274.7                              274.6                              286.4                              
